,area_type,total_sqft,bathrooms,price,bhk
7018,Super built-up Area,1047.0,2.0,8.262,2
7019,Super built-up Area,1000.0,2.0,6.2,2
7020,Super built-up Area,1682.0,3.0,11.3,3
7021,Super built-up Area,1756.0,3.0,13.1,3
7022,Super built-up Area,1238.0,2.0,6.731999999999999,2
7026,Super built-up Area,1590.0,3.0,13.1,3
7027,Super built-up Area,644.0,1.0,4.0,1
7029,Super built-up Area,1260.0,2.0,10.0,2
7034,Super built-up Area,1859.0,3.0,10.8,3
7035,Super built-up Area,1079.0,2.0,6.0,2
7038,Super built-up Area,1830.0,4.0,13.5,3
7040,Super built-up Area,2070.0,3.0,13.5,3
7041,Super built-up Area,1268.0,2.0,6.9,2
7042,Super built-up Area,1450.0,2.0,8.7,3
7049,Super built-up Area,800.0,2.0,5.5,2
7052,Super built-up Area,1710.0,2.0,9.062999999999999,3
7053,Super built-up Area,2106.0,3.0,14.8,3
7054,Super built-up Area,1602.0,2.0,10.4,2
7055,Super built-up Area,1660.0,2.0,11.6,3
7056,Super built-up Area,1549.0,3.0,8.0,3
7057,Super built-up Area,700.0,1.0,3.8,1
7058,Super built-up Area,1012.0,2.0,6.4,2
7059,Super built-up Area,1469.0,3.0,8.9,3
7060,Super built-up Area,1216.0,2.0,6.9,2
7062,Super built-up Area,1411.0,3.0,9.315000000000001,3
7068,Super built-up Area,1800.0,3.0,9.0,3
7070,Super built-up Area,1494.0,3.0,8.2,3
7071,Super built-up Area,1949.0,3.0,12.9,3
7074,Super built-up Area,2010.0,3.0,12.5,3
7075,Super built-up Area,1240.0,2.0,8.0,2
7078,Super built-up Area,2932.0,5.0,19.5,4
7079,Super built-up Area,1504.0,2.0,10.0,3
7080,Super built-up Area,1755.0,3.0,13.0,3
7081,Super built-up Area,1760.0,3.0,14.0,3
7083,Super built-up Area,1450.0,3.0,7.2540000000000004,3
7085,Super built-up Area,2000.0,4.0,14.5,5
7087,Super built-up Area,1330.0,3.0,7.35,3
7088,Super built-up Area,1178.0,2.0,7.5,2
7091,Super built-up Area,1700.0,3.0,10.8,3
7092,Super built-up Area,1560.0,2.0,8.5,2
7095,Super built-up Area,2400.0,3.0,14.0,4
7102,Super built-up Area,360.0,1.0,1.69,1
7103,Super built-up Area,925.0,1.0,4.07,1
7104,Super built-up Area,1140.0,2.0,7.093000000000001,2
7106,Super built-up Area,1862.0,3.0,12.0,3
7111,Super built-up Area,2060.0,3.0,15.0,3
7112,Super built-up Area,1716.0,2.0,11.5,3
7113,Super built-up Area,1864.0,3.0,14.0,3
7118,Super built-up Area,1420.0,2.0,7.5,3
7119,Super built-up Area,1539.0,3.0,8.5,3
7121,Super built-up Area,1555.0,3.0,8.2,3
7123,Super built-up Area,1740.0,3.0,12.0,3
7124,Super built-up Area,1855.0,3.0,14.5,3
7125,Super built-up Area,1020.0,2.0,6.0,2
7127,Super built-up Area,1450.0,3.0,7.5,3
7128,Super built-up Area,1200.0,2.0,8.0,2
7135,Super built-up Area,2856.0,5.0,15.75,4
7136,Super built-up Area,1489.0,2.0,8.2,3
7140,Super built-up Area,1682.0,3.0,11.4,3
7141,Super built-up Area,1198.0,2.0,8.626000000000001,2
7144,Super built-up Area,1200.0,2.0,7.955,2
7147,Super built-up Area,2520.0,3.0,15.0,3
7148,Super built-up Area,1490.0,3.0,7.9,3
7149,Super built-up Area,1520.0,3.0,11.1,3
7151,Super built-up Area,1322.0,2.0,8.0,2
7152,Super built-up Area,2173.0,3.0,12.8,3
7153,Super built-up Area,1200.0,2.0,7.5,2
7155,Super built-up Area,1170.0,2.0,6.5,2
7157,Super built-up Area,698.5,1.0,2.857,1
7158,Super built-up Area,1250.0,2.0,9.0,2
7160,Super built-up Area,1175.0,2.0,6.498,2
7162,Super built-up Area,585.0,1.0,2.1,1
7164,Super built-up Area,960.0,2.0,5.8,2
7165,Super built-up Area,907.0,1.0,3.8,1
7166,Super built-up Area,1210.0,2.0,7.4,2
7167,Super built-up Area,1230.0,2.0,7.0,2
7168,Super built-up Area,1350.0,2.0,7.5,3
7175,Super built-up Area,1600.0,3.0,9.5,3
7176,Super built-up Area,1480.0,2.0,8.0,2
7178,Super built-up Area,600.0,2.0,2.3,1
7179,Super built-up Area,1590.0,2.0,8.5,3
7180,Super built-up Area,1181.0,2.0,7.5,2
7182,Super built-up Area,1750.0,3.0,12.3,3
7184,Super built-up Area,1027.0,2.0,6.0,2
7185,Super built-up Area,2790.0,5.0,19.8,4
7186,Super built-up Area,1000.0,2.0,6.0,2
7188,Super built-up Area,1570.0,3.0,11.0,3
7189,Super built-up Area,1105.0,2.0,9.0,2
7190,Super built-up Area,905.0,1.0,6.2,1
7197,Super built-up Area,1450.0,3.0,7.5,3
7198,Super built-up Area,1639.0,3.0,12.0,3
7199,Super built-up Area,1870.0,3.0,13.8,3
7200,Super built-up Area,1232.0,2.0,8.7,2
7201,Super built-up Area,2000.0,4.0,13.0,3
7202,Super built-up Area,1230.0,2.0,7.9,2
7203,Super built-up Area,1076.0,2.0,6.7,2
7207,Super built-up Area,1431.5,3.0,7.202,3
7208,Super built-up Area,1320.0,2.0,9.926,2
7209,Super built-up Area,2901.0,4.0,19.0,3
7211,Super built-up Area,1596.0,3.0,7.9799999999999995,3
7212,Super built-up Area,1750.0,3.0,13.0,3
7214,Super built-up Area,1175.0,2.0,7.9,2
7216,Super built-up Area,1713.0,3.0,12.5,3
7218,Super built-up Area,1795.0,3.0,13.9,3
7219,Super built-up Area,1965.0,4.0,13.2,3
7221,Super built-up Area,1112.0,2.0,6.8,2
7222,Super built-up Area,1136.0,2.0,6.45,2
7223,Super built-up Area,914.0,2.0,5.5,2
7226,Super built-up Area,1385.0,2.0,6.85,3
7228,Super built-up Area,1485.0,2.0,9.651,2
7231,Super built-up Area,720.0,1.0,6.0,1
7232,Super built-up Area,1460.0,2.0,10.0,3
7234,Super built-up Area,1760.0,3.0,12.8,3
7235,Super built-up Area,1600.0,3.0,11.2,3
7236,Super built-up Area,1200.0,2.0,9.0,2
7237,Super built-up Area,1755.0,3.0,10.1,3
7239,Super built-up Area,1200.0,2.0,6.7,2
7240,Super built-up Area,1266.67,2.0,6.9,2
7241,Super built-up Area,1800.0,3.0,9.0,3
7245,Super built-up Area,1210.0,2.0,8.0,2
7249,Super built-up Area,1750.0,3.0,8.65,3
7250,Super built-up Area,1650.0,3.0,11.0,3
7251,Super built-up Area,1800.0,3.0,9.5,3
7254,Super built-up Area,1933.0,3.0,9.8,3
7258,Super built-up Area,770.0,1.0,4.382,1
7259,Super built-up Area,1777.26,3.0,10.5,3
7260,Super built-up Area,1339.0,2.0,8.5,2
7262,Super built-up Area,1163.0,2.0,6.2,3
7263,Super built-up Area,1170.0,2.0,7.5,2
7264,Super built-up Area,2195.0,2.0,15.2,3
7265,Super built-up Area,2600.0,4.0,17.5,4
7267,Super built-up Area,1900.0,3.0,12.5,3
7269,Super built-up Area,705.0,1.0,5.7,1
7270,Super built-up Area,1089.0,2.0,6.0,2
7271,Super built-up Area,1093.0,2.0,6.81,2
7272,Super built-up Area,1480.0,3.0,7.548,3
7273,Super built-up Area,1703.0,3.0,12.5,3
7275,Super built-up Area,1690.0,3.0,11.6,3
7276,Super built-up Area,1305.0,2.0,7.8,2
7280,Super built-up Area,2225.0,3.0,14.9,3
7281,Super built-up Area,1022.0,2.0,5.7,2
7288,Super built-up Area,1275.0,2.0,7.3,2
7291,Super built-up Area,1444.0,2.0,7.15,3
7295,Super built-up Area,1713.0,3.0,11.0,3
7297,Super built-up Area,790.0,2.0,4.95,2
7298,Super built-up Area,1605.0,3.0,10.0,3
7299,Super built-up Area,1250.0,2.0,8.2,2
7303,Super built-up Area,1877.0,4.0,15.0,3
7304,Super built-up Area,1418.0,2.0,10.5,2
7306,Super built-up Area,1680.0,4.0,9.5,3
7307,Super built-up Area,1171.0,2.0,7.2,2
7308,Super built-up Area,1027.0,2.0,6.862,2
7311,Super built-up Area,1232.0,2.0,7.4,2
7313,Super built-up Area,525.0,1.0,2.7,1
7314,Super built-up Area,1254.0,2.0,6.5,3
7315,Super built-up Area,1593.0,3.0,11.8,3
7316,Super built-up Area,1333.0,2.0,7.726999999999999,2
7318,Super built-up Area,1650.0,3.0,8.2,3
7320,Super built-up Area,435.0,1.0,2.1,1
7322,Super built-up Area,1500.0,2.0,7.75,3
7323,Super built-up Area,1890.0,2.0,10.0,3
7326,Super built-up Area,1459.0,2.0,9.5,3
7327,Super built-up Area,1711.0,3.0,8.561,3
7328,Super built-up Area,1250.0,2.0,9.8,2
7330,Super built-up Area,2072.0,4.0,16.0,3
7334,Super built-up Area,525.0,1.0,2.75,1
7335,Super built-up Area,2000.0,3.0,10.5,3
7336,Super built-up Area,1232.0,2.0,6.6,2
7338,Super built-up Area,1205.0,2.0,7.0,2
7339,Super built-up Area,2340.0,5.0,12.9,4
7347,Super built-up Area,1645.0,3.0,11.7,3
7350,Super built-up Area,1829.0,3.0,12.5,3
7351,Super built-up Area,1000.0,2.0,6.0,2
7352,Super built-up Area,1390.0,2.0,9.5,2
7353,Super built-up Area,1500.0,3.0,10.4,3
7354,Super built-up Area,2047.0,3.0,13.6,3
7355,Super built-up Area,1202.0,2.0,7.9,2
7356,Super built-up Area,1012.0,2.0,5.9,2
7358,Super built-up Area,605.0,1.0,4.0,1
7359,Super built-up Area,1331.0,2.0,8.8,2
7361,Super built-up Area,1007.0,2.0,6.2,2
7365,Super built-up Area,1341.0,2.0,9.5,2
7367,Super built-up Area,992.0,2.0,6.0,2
7368,Super built-up Area,1163.0,2.0,6.8,2
7369,Super built-up Area,1229.0,2.0,7.0,2
7371,Super built-up Area,1525.0,2.0,9.913,3
7373,Super built-up Area,1412.0,2.0,8.8,3
7376,Super built-up Area,1240.0,2.0,6.5,3
7378,Super built-up Area,1700.0,3.0,11.1,3
7381,Super built-up Area,400.0,2.0,2.5,1
7386,Super built-up Area,1200.0,2.0,8.0,2
7389,Super built-up Area,1500.0,1.0,6.0,1
7390,Super built-up Area,1711.0,3.0,11.0,3
7393,Super built-up Area,1752.12,3.0,13.3,3
7394,Super built-up Area,1540.0,3.0,8.5,3
7395,Super built-up Area,665.0,1.0,3.2,1
7396,Super built-up Area,1665.0,3.0,11.0,3
7405,Super built-up Area,1200.0,2.0,7.5,3
7406,Super built-up Area,1178.0,2.0,8.2,2
7409,Super built-up Area,1093.0,2.0,7.2,2
7411,Super built-up Area,1150.0,2.0,7.0,2
7413,Super built-up Area,1173.0,2.0,7.82,2
7415,Super built-up Area,1717.0,3.0,12.0,3
7420,Super built-up Area,1740.0,4.0,13.0,3
7421,Super built-up Area,1232.0,2.0,8.8,2
7424,Super built-up Area,552.0,1.0,2.35,1
7429,Super built-up Area,1240.0,2.0,7.1,2
7431,Super built-up Area,1504.0,2.0,10.2,3
7433,Super built-up Area,2365.0,4.0,17.5,3
7435,Super built-up Area,1333.0,2.0,10.0,2
7436,Super built-up Area,1800.0,4.0,14.5,4
7437,Super built-up Area,1698.0,3.0,10.7,3
7443,Super built-up Area,3000.0,4.0,24.0,4
7444,Super built-up Area,2145.0,3.0,16.5,3
7445,Super built-up Area,1693.0,3.0,12.5,3
7451,Super built-up Area,1246.0,2.0,6.74,2
7452,Super built-up Area,1000.0,2.0,7.065,2
7454,Super built-up Area,1395.0,2.0,7.9,3
7458,Super built-up Area,1490.0,2.0,9.2,3
7459,Super built-up Area,1144.0,2.0,6.7,2
7461,Super built-up Area,1216.0,2.0,7.5,2
7462,Super built-up Area,1044.0,2.0,6.0,2
7463,Super built-up Area,1352.0,3.0,9.3,2
7471,Super built-up Area,1591.0,3.0,12.2,3
7472,Super built-up Area,1640.0,3.0,8.4,3
7483,Super built-up Area,1280.0,2.0,6.9,3
7484,Super built-up Area,1614.0,3.0,9.5,3
7485,Super built-up Area,1000.0,2.0,5.8,2
7494,Super built-up Area,1240.0,2.0,6.5,3
7496,Super built-up Area,1293.0,2.0,7.5,2
7497,Super built-up Area,1599.0,3.0,8.0,3
7500,Super built-up Area,1050.0,2.0,6.35,2
7501,Super built-up Area,1595.0,3.0,8.8,3
7502,Super built-up Area,1350.0,2.0,10.2,2
7503,Super built-up Area,2990.0,4.0,24.0,4
7505,Super built-up Area,1457.0,3.0,8.5,3
7507,Super built-up Area,1100.0,2.0,6.6,2
7508,Super built-up Area,1655.0,3.0,12.0,3
7509,Super built-up Area,1691.2,3.0,11.5,3
7512,Super built-up Area,1639.0,3.0,12.9,3
7513,Super built-up Area,1685.0,3.0,13.5,3
7515,Super built-up Area,2122.0,3.0,12.5,3
7518,Super built-up Area,1374.0,2.0,8.8,3
7519,Super built-up Area,500.0,1.0,3.0,1
7520,Super built-up Area,1355.0,3.0,8.387,3
7523,Super built-up Area,4003.0,6.0,30.0,4
7524,Super built-up Area,2400.0,3.0,13.5,3
7525,Super built-up Area,1560.0,3.0,9.0,3
7529,Super built-up Area,1351.0,2.0,7.8,3
7533,Super built-up Area,1051.0,2.0,6.1,2
7534,Super built-up Area,2650.0,4.0,19.9,3
7535,Super built-up Area,1650.0,3.0,8.5,3
7536,Super built-up Area,834.0,1.0,6.2,1
7538,Super built-up Area,1500.0,3.0,7.4,3
7539,Super built-up Area,1180.0,2.0,7.0,2
7542,Super built-up Area,1580.0,3.0,10.5,3
7543,Super built-up Area,2000.0,3.0,16.5,3
7544,Super built-up Area,1920.0,3.0,13.0,3
7545,Super built-up Area,1200.0,2.0,7.6,3
7546,Super built-up Area,1430.0,2.0,9.0,3
7548,Super built-up Area,1564.0,3.0,10.5,3
7552,Super built-up Area,2000.0,4.0,13.5,4
7560,Super built-up Area,1250.0,2.0,6.875,3
7563,Super built-up Area,1199.0,2.0,8.5,2
7564,Super built-up Area,1280.0,2.0,9.0,2
7565,Super built-up Area,1100.0,2.0,6.0,2
7566,Super built-up Area,1280.0,2.0,6.9,2
7567,Super built-up Area,1250.0,3.0,6.5,3
7570,Super built-up Area,600.0,1.0,4.7,1
7571,Super built-up Area,1246.0,2.0,6.7299999999999995,2
7572,Super built-up Area,3496.5,2.0,23.75,3
7577,Super built-up Area,435.0,1.0,2.2,1
7579,Super built-up Area,1480.0,3.0,9.5,3
7582,Super built-up Area,1265.0,2.0,8.3,2
7583,Super built-up Area,1700.0,3.0,8.82,3
7587,Super built-up Area,2023.0,4.0,13.0,3
7591,Super built-up Area,1108.0,2.0,7.423,2
7592,Super built-up Area,1730.0,3.0,11.5,3
7595,Super built-up Area,2215.0,4.0,15.0,3
7596,Super built-up Area,1438.0,2.0,8.9,2
7597,Super built-up Area,1080.0,2.0,7.5,2
7599,Super built-up Area,1350.0,3.0,6.8,3
7602,Super built-up Area,2274.24,4.0,16.0,3
7603,Super built-up Area,1484.0,3.0,7.418000000000001,3
7605,Super built-up Area,2280.0,4.0,18.4,3
7606,Super built-up Area,1351.0,2.0,7.4,2
7609,Super built-up Area,984.0,2.0,5.5,2
7612,Super built-up Area,1296.0,2.0,8.9,2
7617,Super built-up Area,1533.0,3.0,9.818000000000001,3
7618,Super built-up Area,1100.0,2.0,6.8,2
7620,Super built-up Area,1040.0,2.0,6.859,2
7623,Super built-up Area,1245.0,2.0,10.0,2
7624,Super built-up Area,1350.0,3.0,7.5,3
7626,Super built-up Area,920.0,2.0,6.0,2
7628,Super built-up Area,1100.0,2.0,7.142,2
7629,Super built-up Area,1019.0,2.0,5.8,2
7630,Super built-up Area,1756.0,3.0,12.8,3
7632,Super built-up Area,2134.0,4.0,11.8,3
7633,Super built-up Area,1369.1,2.0,9.8,2
7634,Super built-up Area,2515.0,4.0,15.5,3
7635,Super built-up Area,2215.0,4.0,15.4,3
7636,Super built-up Area,1440.0,3.0,7.2,3
7639,Super built-up Area,1800.0,3.0,14.0,3
7644,Super built-up Area,1970.0,3.0,16.4,3
7645,Super built-up Area,1749.0,3.0,12.0,3
7647,Super built-up Area,2264.0,3.0,16.8,3
7649,Super built-up Area,1125.0,2.0,6.5,2
7652,Super built-up Area,1600.0,3.0,8.3,3
7653,Super built-up Area,1052.0,2.0,6.0,3
7657,Super built-up Area,1520.0,2.0,8.5,3
7658,Super built-up Area,525.0,1.0,2.625,1
7659,Super built-up Area,1040.0,2.0,6.1,2
7660,Super built-up Area,2690.0,4.0,20.1,4
7662,Super built-up Area,1890.0,4.0,12.5,3
7664,Super built-up Area,1970.0,3.0,16.0,3
7667,Super built-up Area,1150.0,2.0,6.2,3
7674,Super built-up Area,1210.0,2.0,7.7,2
7675,Super built-up Area,1920.0,3.0,15.0,3
7677,Super built-up Area,1425.0,2.0,7.431,3
7679,Super built-up Area,905.0,1.0,6.0,1
7686,Super built-up Area,1636.0,3.0,8.5,3
7687,Super built-up Area,1728.0,3.0,12.5,3
7688,Super built-up Area,1680.0,3.0,12.5,3
7689,Super built-up Area,2501.0,3.0,13.8,3
7690,Super built-up Area,2002.0,3.0,12.0,3
7693,Super built-up Area,1210.0,2.0,8.0,2
7695,Super built-up Area,670.0,1.0,5.0,1
7696,Super built-up Area,1864.0,3.0,10.5,4
7701,Super built-up Area,1893.0,3.0,11.5,3
7702,Super built-up Area,1496.0,2.0,7.8,3
7703,Super built-up Area,1550.0,2.0,8.2,3
7705,Super built-up Area,1494.0,2.0,9.455,3
7706,Super built-up Area,1286.0,2.0,6.9,2
7707,Super built-up Area,1860.0,3.0,9.5,3
7709,Super built-up Area,1200.0,2.0,7.5,2
7716,Super built-up Area,1210.0,2.0,7.5,2
7717,Super built-up Area,1157.0,2.0,5.784000000000001,3
7719,Super built-up Area,1450.0,3.0,10.0,3
7720,Super built-up Area,1859.0,3.0,12.1,3
7722,Super built-up Area,784.0,1.0,3.5284999999999997,1
7727,Super built-up Area,1308.0,2.0,8.904,2
7728,Super built-up Area,1232.0,2.0,6.959999999999999,2
7731,Super built-up Area,1858.0,3.0,12.3,3
7733,Super built-up Area,965.0,2.0,5.6,2
7735,Super built-up Area,1724.0,3.0,12.5,3
7736,Super built-up Area,1216.0,2.0,6.7,2
7737,Super built-up Area,654.0,1.0,3.625,1
7739,Super built-up Area,1636.0,3.0,9.2,3
7740,Super built-up Area,1195.0,2.0,7.3,2
7741,Super built-up Area,1250.0,2.0,6.7,2
7742,Super built-up Area,1452.0,3.0,9.0,3
7743,Super built-up Area,1546.0,3.0,9.5,3
7744,Super built-up Area,1007.0,2.0,6.6,2
7747,Super built-up Area,1400.0,2.0,8.5,2
7751,Super built-up Area,2990.0,5.0,17.3,3
7752,Super built-up Area,1310.0,2.0,8.5,2
7753,Super built-up Area,1590.0,2.0,12.6,3
7754,Super built-up Area,1645.0,3.0,11.0,3
7756,Super built-up Area,777.0,1.0,3.8534999999999995,1
7757,Super built-up Area,925.0,2.0,7.0,2
7758,Super built-up Area,1542.14,3.0,12.0,3
7760,Super built-up Area,1020.0,2.0,5.5,2
7761,Super built-up Area,2470.0,4.0,20.3,4
7762,Super built-up Area,1697.0,3.0,11.0,3
7767,Super built-up Area,1417.0,2.0,7.6,3
7768,Super built-up Area,1498.0,3.0,7.915000000000001,3
7772,Super built-up Area,1847.0,3.0,12.5,3
7775,Super built-up Area,2144.6,4.0,14.5,3
7779,Super built-up Area,1221.0,3.0,6.5,3
7782,Super built-up Area,1253.0,2.0,8.15,2
7784,Super built-up Area,1950.0,3.0,11.5,3
7785,Super built-up Area,1585.0,2.0,8.0,3
7791,Super built-up Area,4000.0,4.0,32.5,4
7792,Super built-up Area,1300.0,2.0,10.0,2
7795,Super built-up Area,2072.0,4.0,15.2,3
7798,Super built-up Area,1315.0,3.0,6.5,3
7799,Super built-up Area,1410.0,2.0,7.3,3
7801,Super built-up Area,1299.0,2.0,9.5,2
7803,Super built-up Area,1255.0,2.0,9.5,3
7804,Super built-up Area,1655.0,3.0,13.1,3
7805,Super built-up Area,2830.0,5.0,19.0,4
7806,Super built-up Area,6000.0,1.0,27.6,1
7807,Super built-up Area,825.0,2.0,4.0,1
7808,Super built-up Area,1634.0,3.0,11.1,3
7809,Super built-up Area,1222.0,2.0,8.0,2
7811,Super built-up Area,1890.0,4.0,10.0,3
7813,Super built-up Area,1295.0,2.0,7.85,2
7814,Super built-up Area,1320.0,2.0,10.0,2
7816,Super built-up Area,840.0,1.0,5.76,1
7817,Super built-up Area,640.0,1.0,1.9829999999999999,1
7819,Super built-up Area,1000.0,2.0,6.2,2
7820,Super built-up Area,705.0,1.0,5.7,1
7821,Super built-up Area,1779.0,3.0,9.0,3
7823,Super built-up Area,1595.0,3.0,12.0,3
7824,Super built-up Area,525.0,1.0,2.6,1
7825,Super built-up Area,2000.0,4.0,13.8,3
7826,Super built-up Area,1614.0,3.0,9.3,3
7828,Super built-up Area,1610.0,3.0,8.048,3
7831,Super built-up Area,1460.0,2.0,9.7,3
7832,Super built-up Area,645.0,1.0,4.25,1
7833,Super built-up Area,1350.0,2.0,9.0,2
7836,Super built-up Area,1215.0,2.0,6.8,2
7839,Super built-up Area,1225.0,2.0,8.2,3
7840,Super built-up Area,1120.0,2.0,6.0,2
7841,Super built-up Area,1225.0,2.0,6.9,3
7842,Super built-up Area,1984.0,4.0,14.5,3
7843,Super built-up Area,2425.0,3.0,19.7,3
7849,Super built-up Area,655.0,1.0,2.7,1
7850,Super built-up Area,1311.0,2.0,8.486,3
7851,Super built-up Area,1196.0,2.0,9.6,2
7855,Super built-up Area,1100.0,2.0,8.5,2
7856,Super built-up Area,1650.0,3.0,10.0,3
7857,Super built-up Area,1917.0,3.0,13.2,3
7858,Super built-up Area,950.0,2.0,5.811,2
7861,Super built-up Area,1257.0,2.0,6.85,2
7862,Super built-up Area,650.0,1.0,1.987,1
7863,Super built-up Area,1850.0,3.0,15.0,3
7864,Super built-up Area,1161.0,2.0,6.385,2
7869,Super built-up Area,1370.0,2.0,9.0,3
7870,Super built-up Area,1128.0,2.0,6.4,2
7871,Super built-up Area,1250.0,2.0,7.0,3
7872,Super built-up Area,1645.0,3.0,11.7,3
7873,Super built-up Area,1284.0,2.0,7.5,3
7874,Super built-up Area,2600.0,3.0,19.9,3
7875,Super built-up Area,1820.0,3.0,15.0,3
7877,Super built-up Area,1215.0,2.0,6.8,2
7879,Super built-up Area,1400.0,2.0,7.8,3
7881,Super built-up Area,1199.0,2.0,8.5,2
7883,Super built-up Area,1767.0,3.0,10.9,3
7885,Super built-up Area,1856.0,3.0,13.5,3
7886,Super built-up Area,1375.0,2.0,7.8,2
7887,Super built-up Area,985.0,2.0,5.7,2
7891,Super built-up Area,1850.0,4.0,12.0,3
7894,Super built-up Area,1880.0,3.0,12.0,3
7899,Super built-up Area,1894.0,3.0,11.5,3
7900,Super built-up Area,1760.0,3.0,14.2,3
7902,Super built-up Area,3181.0,2.0,22.9,4
7903,Super built-up Area,1568.0,2.0,10.0,3
7906,Super built-up Area,800.0,1.0,3.2,1
7908,Super built-up Area,2072.0,4.0,16.0,3
7909,Super built-up Area,2273.0,3.0,15.9,3
7910,Super built-up Area,760.0,1.0,5.0,1
7912,Super built-up Area,2072.0,4.0,15.5,3
7913,Super built-up Area,1550.0,2.0,8.9,3
7923,Super built-up Area,1149.0,2.0,6.5,2
7924,Super built-up Area,1745.0,2.0,9.8485,3
7925,Super built-up Area,1010.0,2.0,5.5,2
7926,Super built-up Area,1718.0,3.0,11.9,3
7928,Super built-up Area,1330.0,2.0,7.7,2
7929,Super built-up Area,1200.0,2.0,6.8,2
7930,Super built-up Area,1693.0,3.0,8.9,3
7935,Super built-up Area,933.0,2.0,5.8,1
7937,Super built-up Area,1303.0,2.0,9.0,2
7940,Super built-up Area,1419.0,2.0,8.7,3
7942,Super built-up Area,762.5,1.0,4.54,1
7943,Super built-up Area,1245.0,2.0,7.5,2
7945,Super built-up Area,1345.0,2.0,9.7,2
7946,Super built-up Area,1180.0,2.0,8.6,2
7950,Super built-up Area,1020.0,2.0,5.5,2
7951,Super built-up Area,2095.0,3.0,14.2,3
7953,Super built-up Area,694.0,1.0,3.084,1
7956,Super built-up Area,1259.0,2.0,6.748,2
7959,Super built-up Area,1367.0,2.0,8.6,2
7960,Super built-up Area,1210.0,2.0,8.1,3
7965,Super built-up Area,1435.0,2.0,8.0,3
7967,Super built-up Area,1674.0,3.0,9.0,3
7969,Super built-up Area,1703.0,3.0,13.0,3
7970,Super built-up Area,1350.0,3.0,7.154999999999999,3
7972,Super built-up Area,1216.0,2.0,7.5,2
7973,Super built-up Area,1100.0,3.0,6.0,2
7974,Super built-up Area,2425.0,5.0,20.1,4
7980,Super built-up Area,1691.0,3.0,11.3,3
7983,Super built-up Area,1300.0,3.0,7.7989999999999995,3
7984,Super built-up Area,1356.0,2.0,9.484,2
7985,Super built-up Area,1338.0,2.0,10.3,2
7986,Super built-up Area,500.0,1.0,2.0,1
7987,Super built-up Area,1280.0,2.0,10.0,3
7990,Super built-up Area,1917.0,3.0,11.0,3
7991,Super built-up Area,2041.0,3.0,12.8,3
7992,Super built-up Area,2070.0,4.0,16.0,3
7993,Super built-up Area,1110.0,3.0,5.9,3
7994,Super built-up Area,1142.0,2.0,6.5,2
7995,Super built-up Area,1500.0,2.0,7.5,3
8000,Super built-up Area,1345.0,2.0,10.8,2
8002,Super built-up Area,1424.0,2.0,7.5,3
8005,Super built-up Area,1160.0,2.0,7.0,2
8008,Super built-up Area,1466.0,3.0,7.759,3
8009,Super built-up Area,1610.0,2.0,11.5,3
8012,Super built-up Area,1996.0,4.0,12.3,3
8014,Super built-up Area,1435.0,3.0,9.0,3
8016,Super built-up Area,1257.0,2.0,9.3,2
8017,Super built-up Area,3596.0,5.0,26.0,4
8018,Super built-up Area,1309.0,2.0,9.5,2
8023,Super built-up Area,1185.0,2.0,6.7,2
8024,Super built-up Area,1790.0,3.0,12.0,3
8026,Super built-up Area,693.0,1.0,2.7375,1
8027,Super built-up Area,775.0,1.0,3.9,1
8028,Super built-up Area,1183.0,2.0,7.725,2
8029,Super built-up Area,425.0,1.0,1.5,1
8033,Super built-up Area,1847.0,3.0,12.3,3
8034,Super built-up Area,1020.0,2.0,4.987,1
8035,Super built-up Area,1650.0,3.0,9.5,3
8037,Super built-up Area,2805.0,4.0,15.4,4
8040,Super built-up Area,1115.0,2.0,6.0,2
8043,Super built-up Area,1536.0,3.0,10.4,3
8045,Super built-up Area,1571.0,3.0,8.3,3
8046,Super built-up Area,1517.0,2.0,12.5,2
8047,Super built-up Area,664.0,1.0,3.54,1
8049,Super built-up Area,1340.0,2.0,7.2,2
8051,Super built-up Area,525.0,2.0,2.925,1
8052,Super built-up Area,1680.0,3.0,11.7,3
